Pixel	Blue	Green	Red	***	BGR	BGR_Norm	***	Coord	Angstrom	BW	BW_Norm
1411	54.8	82.48	223.47	***	360.75	1.8	***	1305	3954.15	317	1.58
1412	56.06	82.48	226.18	***	364.72	1.82	***	1306	3957.18	316	1.58
1413	54.66	83.19	224.54	***	362.39	1.81	***	1307	3960.21	314	1.57
1414	54.36	94.67	226.96	***	375.99	1.88	***	1308	3963.24	334	1.67
1415	53.0	92.52	225.62	***	371.14	1.86	***	1309	3966.27	332	1.66
1416	53.92	99.69	226.72	***	380.33	1.9	***	1310	3969.3	344	1.72
1417	54.52	109.73	230.56	***	394.81	1.97	***	1311	3972.33	357	1.78
1418	53.58	113.28	229.2	***	396.06	1.98	***	1312	3975.36	357	1.78
1419	52.79	112.59	228.59	***	393.97	1.97	***	1313	3978.39	357	1.78
1420	54.88	101.13	228.43	***	384.44	1.92	***	1314	3981.42	340	1.7
1421	57.3	89.69	228.65	***	375.64	1.88	***	1315	3984.45	323	1.61
1422	58.3	83.22	228.36	***	369.88	1.85	***	1316	3987.48	316	1.58
1423	58.79	73.91	227.74	***	360.44	1.8	***	1317	3990.51	303	1.51
1424	58.51	73.18	226.26	***	357.95	1.79	***	1318	3993.54	301	1.5
1425	58.19	62.47	224.13	***	344.79	1.72	***	1319	3996.57	287	1.44
1426	59.33	65.31	225.79	***	350.43	1.75	***	1320	3999.6	291	1.46
1427	60.56	73.17	227.54	***	361.27	1.81	***	1321	4002.63	306	1.53
1428	61.43	96.81	233.32	***	391.56	1.96	***	1322	4005.66	335	1.68
1429	62.92	104.0	237.48	***	404.4	2.02	***	1323	4008.69	346	1.73
1430	57.76	73.26	225.67	***	356.69	1.78	***	1324	4011.72	302	1.51
1431	57.26	70.37	224.93	***	352.56	1.76	***	1325	4014.75	297	1.49
1432	59.22	90.38	231.15	***	380.75	1.9	***	1326	4017.78	327	1.64
1433	59.05	90.37	230.93	***	380.35	1.9	***	1327	4020.81	326	1.63
1434	57.96	95.43	230.36	***	383.75	1.92	***	1328	4023.84	334	1.67
1435	57.52	87.52	227.97	***	373.01	1.87	***	1329	4026.87	325	1.63
1436	54.92	83.9	225.17	***	363.99	1.82	***	1330	4029.9	317	1.58
1437	56.86	89.65	228.71	***	375.22	1.88	***	1331	4032.93	323	1.61
1438	58.14	85.39	227.97	***	371.5	1.86	***	1332	4035.96	320	1.6
1439	57.41	71.06	224.19	***	352.66	1.76	***	1333	4038.99	297	1.49
1440	57.35	62.49	223.06	***	342.9	1.71	***	1334	4042.02	289	1.45
1441	57.11	68.19	222.7	***	348.0	1.74	***	1335	4045.05	302	1.51
1442	59.04	82.52	226.86	***	368.42	1.84	***	1336	4048.08	323	1.61
1443	65.88	99.72	235.5	***	401.1	2.01	***	1337	4051.11	366	1.83
1444	64.28	89.73	230.76	***	384.77	1.92	***	1338	4054.14	358	1.79
1445	67.65	63.86	227.0	***	358.51	1.79	***	1339	4057.17	337	1.69
1446	68.39	63.16	226.6	***	358.15	1.79	***	1340	4060.2	338	1.69
1447	73.18	70.29	227.86	***	371.33	1.86	***	1341	4063.23	381	1.91
1448	75.37	71.77	229.82	***	376.96	1.88	***	1342	4066.26	393	1.97
1449	76.84	81.08	232.63	***	390.55	1.95	***	1343	4069.29	406	2.03
1450	75.77	79.66	229.83	***	385.26	1.93	***	1344	4072.32	410	2.05
1451	78.07	83.92	232.06	***	394.05	1.97	***	1345	4075.35	421	2.1
1452	80.09	99.77	236.46	***	416.32	2.08	***	1346	4078.38	455	2.27
1453	82.09	91.87	234.02	***	407.98	2.04	***	1347	4081.41	443	2.21
1454	84.65	106.87	238.43	***	429.95	2.15	***	1348	4084.44	467	2.33
1455	87.98	124.71	244.89	***	457.58	2.29	***	1349	4087.47	501	2.5
1456	85.6	94.67	233.98	***	414.25	2.07	***	1350	4090.5	462	2.31
1457	86.39	106.9	238.09	***	431.38	2.16	***	1351	4093.53	479	2.4
1458	87.45	102.58	238.48	***	428.51	2.14	***	1352	4096.56	481	2.4
1459	90.57	95.38	243.84	***	429.79	2.15	***	1353	4099.59	487	2.44
1460	96.4	109.74	254.09	***	460.23	2.3	***	1354	4102.62	524	2.62
1461	99.83	119.79	264.81	***	484.43	2.42	***	1355	4105.65	550	2.75
1462	101.93	100.48	263.02	***	465.43	2.33	***	1356	4108.68	529	2.65
1463	107.25	83.31	257.46	***	448.02	2.24	***	1357	4111.71	510	2.55
1464	116.2	72.52	262.72	***	451.44	2.26	***	1358	4114.74	524	2.62
1465	128.75	96.91	280.99	***	506.65	2.53	***	1359	4117.77	588	2.94
1466	146.89	85.44	287.11	***	519.44	2.6	***	1360	4120.8	610	3.05
1467	162.3	78.24	280.72	***	521.26	2.61	***	1361	4123.83	622	3.11
1468	192.81	56.73	288.25	***	537.79	2.69	***	1362	4126.86	663	3.31
1469	218.22	80.38	308.34	***	606.94	3.03	***	1363	4129.89	754	3.77
1470	252.26	71.73	305.32	***	629.31	3.15	***	1364	4132.92	791	3.96
1471	288.84	76.04	315.1	***	679.98	3.4	***	1365	4135.95	853	4.26
1472	325.09	63.15	328.19	***	716.43	3.58	***	1366	4138.98	916	4.58
1473	361.91	40.23	342.79	***	744.93	3.72	***	1367	4142.01	960	4.8
1474	402.34	42.37	349.11	***	793.82	3.97	***	1368	4145.04	1049	5.25
1475	435.45	34.47	374.79	***	844.71	4.22	***	1369	4148.07	1131	5.66
1476	485.78	51.7	401.32	***	938.8	4.69	***	1370	4151.1	1267	6.33
1477	534.02	64.61	440.88	***	1039.51	5.2	***	1371	4154.13	1413	7.07
1478	587.41	55.3	467.78	***	1110.49	5.55	***	1372	4157.16	1525	7.63
1479	624.75	49.53	470.34	***	1144.62	5.72	***	1373	4160.19	1592	7.96
1480	662.48	55.99	470.4	***	1188.87	5.94	***	1374	4163.22	1652	8.26
1481	709.91	55.32	505.7	***	1270.93	6.35	***	1375	4166.25	1779	8.89
1482	748.86	48.14	513.83	***	1310.83	6.55	***	1376	4169.28	1835	9.18
1483	772.66	41.64	513.3	***	1327.6	6.64	***	1377	4172.31	1869	9.35
1484	810.09	38.08	529.4	***	1377.57	6.89	***	1378	4175.34	1953	9.77
1485	850.54	45.98	561.22	***	1457.74	7.29	***	1379	4178.37	2067	10.34
1486	882.83	48.14	565.91	***	1496.88	7.48	***	1380	4181.4	2129	10.64
1487	912.5	38.81	586.24	***	1537.55	7.69	***	1381	4184.43	2195	10.97
1488	940.56	37.39	610.21	***	1588.16	7.94	***	1382	4187.46	2273	11.37
1489	967.78	49.55	638.69	***	1656.02	8.28	***	1383	4190.49	2362	11.81
1490	996.85	55.98	649.26	***	1702.09	8.51	***	1384	4193.52	2423	12.12
1491	1030.13	53.09	658.85	***	1742.07	8.71	***	1385	4196.55	2489	12.45
1492	1075.27	57.39	686.05	***	1818.71	9.09	***	1386	4199.58	2602	13.01
1493	1117.65	55.29	703.64	***	1876.58	9.38	***	1387	4202.61	2695	13.47
1494	1157.03	47.38	706.15	***	1910.56	9.55	***	1388	4205.64	2763	13.81
1495	1208.96	48.8	727.9	***	1985.66	9.93	***	1389	4208.67	2871	14.36
1496	1257.64	39.51	742.61	***	2039.76	10.2	***	1390	4211.7	2956	14.78
1497	1304.58	43.09	776.74	***	2124.41	10.62	***	1391	4214.73	3079	15.39
1498	1356.32	40.96	798.38	***	2195.66	10.98	***	1392	4217.76	3185	15.93
1499	1410.91	42.42	825.69	***	2279.02	11.4	***	1393	4220.79	3315	16.57
1500	1459.23	46.68	855.9	***	2361.81	11.81	***	1394	4223.82	3436	17.18
1501	1512.02	52.36	893.33	***	2457.71	12.29	***	1395	4226.85	3579	17.89
1502	1558.24	48.8	905.44	***	2512.48	12.56	***	1396	4229.88	3659	18.3
1503	1605.34	46.65	929.28	***	2581.27	12.91	***	1397	4232.91	3769	18.84
1504	1661.68	43.81	969.14	***	2674.63	13.37	***	1398	4235.94	3921	19.61
1505	1718.5	72.45	1015.02	***	2805.97	14.03	***	1399	4238.97	4101	20.5
1506	1760.28	61.71	1033.09	***	2855.08	14.28	***	1400	4242.0	4170	20.85
1507	1807.13	76.02	1054.69	***	2937.84	14.69	***	1401	4245.03	4294	21.47
1508	1855.38	94.6	1069.42	***	3019.4	15.1	***	1402	4248.06	4404	22.02
1509	1908.67	156.87	1105.52	***	3171.06	15.86	***	1403	4251.09	4593	22.96
1510	1953.8	163.32	1102.39	***	3219.51	16.1	***	1404	4254.12	4663	23.32
1511	1994.71	182.01	1108.31	***	3285.03	16.43	***	1405	4257.15	4756	23.78
1512	2030.35	238.46	1143.99	***	3412.8	17.06	***	1406	4260.18	4904	24.52
1513	2060.66	256.24	1149.07	***	3465.97	17.33	***	1407	4263.21	4976	24.88
1514	2091.83	280.64	1150.15	***	3522.62	17.61	***	1408	4266.24	5054	25.27
1515	2131.24	361.4	1180.71	***	3673.35	18.37	***	1409	4269.27	5233	26.16
1516	2159.94	427.18	1186.11	***	3773.23	18.87	***	1410	4272.3	5333	26.66
1517	2180.59	452.23	1191.21	***	3824.03	19.12	***	1411	4275.33	5406	27.03
1518	2208.41	520.99	1189.92	***	3919.32	19.6	***	1412	4278.36	5491	27.45
1519	2235.47	558.79	1208.83	***	4003.09	20.02	***	1413	4281.39	5598	27.99
1520	2252.04	560.99	1197.14	***	4010.17	20.05	***	1414	4284.42	5607	28.04
1521	2266.59	584.58	1176.09	***	4027.26	20.14	***	1415	4287.45	5604	28.02
1522	2284.52	626.07	1151.72	***	4062.31	20.31	***	1416	4290.48	5640	28.2
1523	2313.01	751.9	1182.01	***	4246.92	21.23	***	1417	4293.51	5832	29.16
1524	2335.31	841.2	1168.07	***	4344.58	21.72	***	1418	4296.54	5926	29.63
1525	2341.39	845.53	1127.45	***	4314.37	21.57	***	1419	4299.57	5887	29.43
1526	2366.56	949.93	1117.84	***	4434.33	22.17	***	1420	4302.6	5987	29.93
1527	2388.83	1081.48	1123.6	***	4593.91	22.97	***	1421	4305.63	6141	30.7
1528	2399.86	1150.94	1107.73	***	4658.53	23.29	***	1422	4308.66	6199	31.0
1529	2410.07	1287.45	1095.98	***	4793.5	23.97	***	1423	4311.69	6310	31.55
1530	2425.1	1359.64	1098.7	***	4883.44	24.42	***	1424	4314.72	6390	31.95
1531	2437.35	1456.18	1110.63	***	5004.16	25.02	***	1425	4317.75	6506	32.53
1532	2453.21	1599.9	1120.25	***	5173.36	25.87	***	1426	4320.78	6665	33.33
1533	2460.23	1689.26	1097.67	***	5247.16	26.24	***	1427	4323.81	6712	33.56
1534	2476.34	1782.92	1058.98	***	5318.24	26.59	***	1428	4326.84	6758	33.79
1535	2492.67	1905.27	1048.58	***	5446.52	27.23	***	1429	4329.87	6873	34.37
1536	2491.91	1937.47	1019.06	***	5448.44	27.24	***	1430	4332.9	6863	34.31
1537	2490.31	2064.15	999.46	***	5553.92	27.77	***	1431	4335.93	6945	34.73
1538	2497.58	2248.7	1006.61	***	5752.89	28.76	***	1432	4338.96	7117	35.59
1539	2497.26	2328.83	1004.59	***	5830.68	29.15	***	1433	4341.99	7178	35.89
1540	2500.28	2410.41	975.63	***	5886.32	29.43	***	1434	4345.02	7210	36.05
1541	2504.89	2551.32	993.95	***	6050.16	30.25	***	1435	4348.05	7355	36.77
1542	2506.57	2647.84	975.32	***	6129.73	30.65	***	1436	4351.08	7413	37.06
1543	2504.82	2683.66	962.95	***	6151.43	30.76	***	1437	4354.11	7422	37.11
1544	2509.4	2798.04	982.07	***	6289.51	31.45	***	1438	4357.14	7545	37.73
1545	2510.95	2881.76	983.15	***	6375.86	31.88	***	1439	4360.17	7619	38.09
1546	2510.67	2905.31	957.86	***	6373.84	31.87	***	1440	4363.2	7604	38.02
1547	2512.37	2959.06	964.58	***	6436.01	32.18	***	1441	4366.23	7655	38.27
1548	2513.83	3045.48	935.05	***	6494.36	32.47	***	1442	4369.26	7682	38.41
1549	2516.31	3169.87	939.5	***	6625.68	33.13	***	1443	4372.29	7799	38.99
1550	2520.55	3292.23	915.28	***	6728.06	33.64	***	1444	4375.32	7870	39.35
1551	2521.09	3290.72	875.74	***	6687.55	33.44	***	1445	4378.35	7815	39.08
1552	2519.47	3307.91	848.32	***	6675.7	33.38	***	1446	4381.38	7792	38.96
1553	2521.7	3414.41	833.03	***	6769.14	33.85	***	1447	4384.41	7845	39.23
1554	2523.11	3480.21	803.47	***	6806.79	34.03	***	1448	4387.44	7878	39.39
1555	2525.45	3503.16	793.1	***	6821.71	34.11	***	1449	4390.47	7878	39.39
1556	2529.34	3499.59	764.16	***	6793.09	33.97	***	1450	4393.5	7837	39.19
1557	2529.29	3576.72	752.98	***	6858.99	34.29	***	1451	4396.53	7885	39.42
1558	2527.16	3668.24	736.66	***	6932.06	34.66	***	1452	4399.56	7937	39.69
1559	2527.11	3735.48	726.53	***	6989.12	34.95	***	1453	4402.59	7979	39.9
1560	2530.02	3800.56	700.7	***	7031.28	35.16	***	1454	4405.62	8011	40.05
1561	2533.63	3877.82	669.95	***	7081.4	35.41	***	1455	4408.65	8030	40.15
1562	2529.07	3894.24	623.1	***	7046.41	35.23	***	1456	4411.68	7963	39.81
1563	2526.1	3907.15	593.81	***	7027.06	35.14	***	1457	4414.71	7937	39.69
1564	2528.14	3946.5	568.68	***	7043.32	35.22	***	1458	4417.74	7930	39.65
1565	2529.16	4005.84	547.45	***	7082.45	35.41	***	1459	4420.77	7944	39.72
1566	2530.65	4065.83	518.1	***	7114.58	35.57	***	1460	4423.8	7964	39.82
1567	2532.21	4156.05	511.09	***	7199.35	36.0	***	1461	4426.83	8033	40.16
1568	2532.52	4208.18	498.05	***	7238.75	36.19	***	1462	4429.86	8063	40.31
1569	2532.79	4231.12	458.96	***	7222.87	36.11	***	1463	4432.89	8021	40.1
1570	2528.51	4231.08	433.85	***	7193.44	35.97	***	1464	4435.92	7969	39.84
1571	2527.59	4253.29	432.16	***	7213.04	36.07	***	1465	4438.95	8001	40.01
1572	2533.09	4317.83	416.08	***	7267.0	36.34	***	1466	4441.98	8025	40.13
1573	2535.33	4301.25	400.96	***	7237.54	36.19	***	1467	4445.01	8003	40.02
1574	2533.84	4318.39	365.33	***	7217.56	36.09	***	1468	4448.04	7958	39.79
1575	2536.51	4412.19	352.56	***	7301.26	36.51	***	1469	4451.07	8023	40.12
1576	2534.96	4466.55	326.64	***	7328.15	36.64	***	1470	4454.1	8023	40.12
1577	2530.96	4544.5	294.97	***	7370.43	36.85	***	1471	4457.13	8042	40.21
1578	2530.9	4588.87	286.97	***	7406.74	37.03	***	1472	4460.16	8055	40.27
1579	2534.53	4586.76	280.61	***	7401.9	37.01	***	1473	4463.19	8047	40.23
1580	2537.1	4593.16	273.3	***	7403.56	37.02	***	1474	4466.22	8053	40.27
1581	2533.44	4581.69	252.23	***	7367.36	36.84	***	1475	4469.25	8014	40.07
1582	2531.11	4588.2	234.01	***	7353.32	36.77	***	1476	4472.28	7988	39.94
1583	2531.83	4673.38	229.34	***	7434.55	37.17	***	1477	4475.31	8056	40.28
1584	2532.96	4672.61	206.08	***	7411.65	37.06	***	1478	4478.34	8022	40.11
1585	2533.53	4715.56	177.18	***	7426.27	37.13	***	1479	4481.37	8029	40.15
1586	2537.22	4732.05	165.24	***	7434.51	37.17	***	1480	4484.4	8032	40.16
1587	2539.18	4784.91	167.77	***	7491.86	37.46	***	1481	4487.43	8085	40.42
1588	2538.26	4849.23	166.92	***	7554.41	37.77	***	1482	4490.46	8131	40.66
1589	2538.44	4866.43	162.47	***	7567.34	37.84	***	1483	4493.49	8150	40.75
1590	2539.08	4923.63	156.13	***	7618.84	38.09	***	1484	4496.52	8180	40.9
1591	2539.12	4950.12	148.23	***	7637.47	38.19	***	1485	4499.55	8189	40.95
1592	2534.09	4948.64	132.24	***	7614.97	38.07	***	1486	4502.58	8167	40.84
1593	2534.93	5009.49	119.55	***	7663.97	38.32	***	1487	4505.61	8201	41.01
1594	2536.3	5056.66	114.81	***	7707.77	38.54	***	1488	4508.64	8234	41.17
1595	2535.93	5093.9	109.76	***	7739.59	38.7	***	1489	4511.67	8260	41.3
1596	2532.59	5119.56	98.82	***	7750.97	38.75	***	1490	4514.7	8263	41.31
1597	2533.03	5152.48	96.35	***	7781.86	38.91	***	1491	4517.73	8288	41.44
1598	2535.11	5192.47	99.09	***	7826.67	39.13	***	1492	4520.76	8330	41.65
1599	2531.71	5195.35	97.45	***	7824.51	39.12	***	1493	4523.79	8318	41.59
1600	2527.99	5221.11	90.65	***	7839.75	39.2	***	1494	4526.82	8330	41.65
1601	2527.89	5283.37	92.27	***	7903.53	39.52	***	1495	4529.85	8383	41.91
1602	2530.1	5380.62	102.45	***	8013.17	40.07	***	1496	4532.88	8488	42.44
1603	2529.45	5450.64	103.3	***	8083.39	40.42	***	1497	4535.91	8533	42.66
1604	2523.25	5463.54	91.88	***	8078.67	40.39	***	1498	4538.94	8522	42.61
1605	2523.19	5447.08	94.37	***	8064.64	40.32	***	1499	4541.97	8514	42.57
1606	2524.55	5535.13	104.63	***	8164.31	40.82	***	1500	4545.0	8603	43.02
1607	2526.63	5623.75	112.7	***	8263.08	41.32	***	1501	4548.03	8688	43.44
1608	2521.62	5607.36	100.3	***	8229.28	41.15	***	1502	4551.06	8656	43.28
1609	2519.14	5641.65	91.88	***	8252.67	41.26	***	1503	4554.09	8665	43.33
1610	2521.6	5733.15	98.23	***	8352.98	41.76	***	1504	4557.12	8746	43.73
1611	2521.56	5721.75	94.38	***	8337.69	41.69	***	1505	4560.15	8733	43.66
1612	2521.91	5752.47	96.51	***	8370.89	41.85	***	1506	4563.18	8768	43.84
1613	2522.3	5821.18	98.42	***	8441.9	42.21	***	1507	4566.21	8830	44.15
1614	2517.4	5846.13	91.84	***	8455.37	42.28	***	1508	4569.24	8824	44.12
1615	2518.18	5862.6	89.31	***	8470.09	42.35	***	1509	4572.27	8841	44.2
1616	2516.69	5919.71	89.68	***	8526.08	42.63	***	1510	4575.3	8880	44.4
1617	2515.93	6039.17	94.38	***	8649.48	43.25	***	1511	4578.33	8992	44.96
1618	2518.11	6068.45	99.29	***	8685.85	43.43	***	1512	4581.36	9015	45.08
1619	2516.23	6146.46	94.39	***	8757.08	43.79	***	1513	4584.39	9076	45.38
1620	2513.2	6269.41	90.74	***	8873.35	44.37	***	1514	4587.42	9163	45.81
1621	2512.51	6321.63	92.0	***	8926.14	44.63	***	1515	4590.45	9203	46.02
1622	2512.61	6355.17	91.6	***	8959.38	44.8	***	1516	4593.48	9231	46.16
1623	2513.91	6439.57	93.32	***	9046.8	45.23	***	1517	4596.51	9304	46.52
1624	2511.61	6415.99	93.33	***	9020.93	45.1	***	1518	4599.54	9283	46.41
1625	2510.0	6446.74	91.02	***	9047.76	45.24	***	1519	4602.57	9304	46.52
1626	2510.24	6564.79	88.7	***	9163.73	45.82	***	1520	4605.6	9398	46.99
1627	2511.01	6601.3	89.09	***	9201.4	46.01	***	1521	4608.63	9427	47.13
1628	2509.56	6648.51	92.71	***	9250.78	46.25	***	1522	4611.66	9472	47.36
1629	2507.63	6766.55	93.33	***	9367.51	46.84	***	1523	4614.69	9568	47.84
1630	2505.04	6793.71	85.23	***	9383.98	46.92	***	1524	4617.72	9576	47.88
1631	2506.05	6847.44	87.8	***	9441.29	47.21	***	1525	4620.75	9623	48.12
1632	2505.52	6861.74	89.27	***	9456.53	47.28	***	1526	4623.78	9639	48.2
1633	2501.66	6961.87	82.88	***	9546.41	47.73	***	1527	4626.81	9705	48.52
1634	2502.43	7035.57	83.97	***	9621.97	48.11	***	1528	4629.84	9776	48.88
1635	2503.53	7069.92	87.79	***	9661.24	48.31	***	1529	4632.87	9806	49.03
1636	2500.43	7147.3	83.9	***	9731.63	48.66	***	1530	4635.9	9869	49.34
1637	2498.56	7159.38	78.15	***	9736.09	48.68	***	1531	4638.93	9861	49.3
1638	2492.83	7215.15	73.09	***	9781.07	48.91	***	1532	4641.96	9894	49.47
1639	2494.17	7361.14	79.05	***	9934.36	49.67	***	1533	4644.99	10019	50.09
1640	2496.46	7439.06	90.5	***	10026.02	50.13	***	1534	4648.02	10092	50.46
1641	2494.58	7542.73	87.81	***	10125.12	50.63	***	1535	4651.05	10185	50.92
1642	2489.46	7612.75	76.06	***	10178.27	50.89	***	1536	4654.08	10213	51.06
1643	2487.71	7662.06	76.1	***	10225.87	51.13	***	1537	4657.11	10253	51.27
1644	2485.13	7758.58	75.63	***	10319.34	51.6	***	1538	4660.14	10323	51.62
1645	2485.02	7961.68	80.78	***	10527.48	52.64	***	1539	4663.17	10495	52.48
1646	2485.68	8099.63	80.15	***	10665.46	53.33	***	1540	4666.2	10603	53.02
1647	2481.87	8199.8	78.69	***	10760.36	53.8	***	1541	4669.23	10677	53.38
1648	2478.82	8322.77	77.38	***	10878.97	54.39	***	1542	4672.26	10769	53.84
1649	2476.02	8475.89	76.75	***	11028.66	55.14	***	1543	4675.29	10897	54.48
1650	2471.32	8626.07	75.68	***	11173.07	55.87	***	1544	4678.32	11003	55.02
1651	2466.0	8746.9	77.99	***	11290.89	56.45	***	1545	4681.35	11091	55.45
1652	2465.14	8866.25	84.4	***	11415.79	57.08	***	1546	4684.38	11198	55.99
1653	2466.35	8985.09	87.35	***	11538.79	57.69	***	1547	4687.41	11296	56.48
1654	2456.65	9085.3	79.26	***	11621.21	58.11	***	1548	4690.44	11351	56.76
1655	2449.52	9148.94	81.45	***	11679.91	58.4	***	1549	4693.47	11404	57.02
1656	2443.41	9244.81	83.14	***	11771.36	58.86	***	1550	4696.5	11475	57.38
1657	2437.22	9381.45	81.88	***	11900.55	59.5	***	1551	4699.53	11570	57.85
1658	2424.46	9503.8	82.09	***	12010.35	60.05	***	1552	4702.56	11648	58.24
1659	2417.48	9591.81	82.84	***	12092.13	60.46	***	1553	4705.59	11714	58.57
1660	2400.71	9665.46	77.8	***	12143.97	60.72	***	1554	4708.62	11727	58.63
1661	2388.5	9756.27	83.99	***	12228.76	61.14	***	1555	4711.65	11793	58.97
1662	2373.43	9879.3	82.49	***	12335.22	61.68	***	1556	4714.68	11875	59.38
1663	2361.58	10005.87	78.26	***	12445.71	62.23	***	1557	4717.71	11957	59.78
1664	2353.11	10113.75	83.54	***	12550.4	62.75	***	1558	4720.74	12040	60.2
1665	2338.99	10223.22	86.46	***	12648.67	63.24	***	1559	4723.77	12116	60.58
1666	2319.74	10286.17	77.4	***	12683.31	63.42	***	1560	4726.8	12123	60.62
1667	2314.33	10377.61	75.95	***	12767.89	63.84	***	1561	4729.83	12187	60.94
1668	2308.6	10497.1	79.07	***	12884.77	64.42	***	1562	4732.86	12287	61.44
1669	2292.67	10513.57	76.35	***	12882.59	64.41	***	1563	4735.89	12259	61.3
1670	2284.87	10565.05	74.4	***	12924.32	64.62	***	1564	4738.92	12293	61.47
